timestamp,pupil_hardware_timestamp,event_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1774951539.747099964,1774951052.029501914,86,Bias,14.915152590342384,12.714042327693845,9.590972261847877,13.725549049075765,9.461735675257565,12.714042327693845,12.714042327693845,12.714042327693845
1774951541.815739691,1774951054.116379022,87,Bias,35.06750448778042,15.786820179191428,16.03158472483743,13.023276149922763,17.526369439915875,15.786820179191428,15.786820179191428,15.786820179191428
1774951549.231468799,1774951061.132411003,88,Linear,9.16880264324704,24.22599373790395,19.900898705856317,28.573457873866513,19.653437524123763,24.22599373790395,24.22599373790395,24.22599373790395
1774951554.125591093,1774951066.372276067,89,Linear,25.922129419846748,43.929507470254514,33.19969752928754,42.738431863053634,32.65474176309912,43.929507470254514,43.929507470254514,43.929507470254514
1774951555.972653929,1774951068.259031057,90,Linear,20.835611729797492,19.38140322296765,18.633095848092697,23.30293340701071,18.663382339247903,19.38140322296765,19.38140322296765,19.38140322296765
1774951558.932427759,1774951071.191942930,91,Linear,29.499213561275077,42.6484770037451,35.05522135480922,47.492620679356584,34.96781626597609,42.6484770037451,42.6484770037451,42.6484770037451
1774951560.412353809,1774951072.678987026,92,Linear,19.229981435280614,28.83892049029079,15.577995789157033,27.931567325526462,14.263863807936678,28.83892049029079,28.83892049029079,28.83892049029079
1774951562.929899311,1774951075.141252994,93,Linear,21.11065495143438,24.92532141779473,11.833117045113454,19.74909676628922,11.13651026717472,24.92532141779473,24.92532141779473,24.92532141779473
1774951566.686098251,1774951078.924016952,94,Linear,13.551373965812049,25.681468455109588,17.222521176109804,20.668499728060052,16.29108831450043,25.681468455109588,25.681468455109588,25.681468455109588
1774951569.124544684,1774951081.401952981,95,Linear,14.593750937040284,29.37655679123282,19.86688514457838,27.0983311796256,18.40225609672369,29.37655679123282,29.37655679123282,29.37655679123282
1774951571.736064121,1774951084.004331111,96,Linear,14.286354129915635,26.454942904063547,16.265498658841793,23.430425358944618,14.834636422946275,26.454942904063547,26.454942904063547,26.454942904063547
1774951572.238679754,1774951084.409595966,97,Linear,24.80308786981184,10.855602678377899,10.992464746127524,8.799477319178449,13.098875120589456,10.855602678377899,10.855602678377899,10.855602678377899
1774951575.169584007,1774951087.422013998,98,Linear,49.65307957218158,33.01249308777627,37.47141902487548,24.653696855494104,42.73139313667491,33.01249308777627,33.01249308777627,33.01249308777627
1774951578.291804505,1774951090.625133991,99,Linear,260.67197642379136,271.59448581356185,268.40426508214193,277.49517687835237,267.51010977892213,271.59448581356185,271.59448581356185,271.59448581356185
1774951579.566932170,1774951091.836266994,100,Linear,67.31438062829734,52.342719082566724,40.58184459659629,35.33695002584301,43.14057606375505,52.342719082566724,52.342719082566724,52.342719082566724
1774951580.210943612,1774951092.386766910,101,Linear,64.74331945733017,46.390281114014165,34.748956730538424,25.727441501714527,37.1747172613118,46.390281114014165,46.390281114014165,46.390281114014165
1774951583.488600710,1774951095.759413957,102,Linear,23.323682060626414,41.773670543305414,40.24676949936118,41.395100326813235,35.293893396770144,41.773670543305414,41.773670543305414,41.773670543305414
1774951586.470231938,1774951098.637552022,103,Linear,47.479303639152825,54.56720393595798,42.276298701542096,55.44897547751937,46.25677190603135,54.56720393595798,54.56720393595798,54.56720393595798
1774951588.106667142,1774951100.273201942,104,Linear,35.57008776768752,21.745399622951247,15.529997560368578,19.72477612780417,17.86611923122573,21.745399622951247,21.745399622951247,21.745399622951247
1774951596.781740687,1774951108.976295948,105,Linear,24.101425221709793,32.24250257957539,23.203134342743997,34.29871491838294,21.73276138025917,32.24250257957539,32.24250257957539,32.24250257957539
1774951600.481484884,1774951112.739653110,106,Linear,26.599075273659494,32.133511406134744,23.680745372855586,34.617615971551814,23.789158549488793,32.133511406134744,32.133511406134744,32.133511406134744
1774951602.801666538,1774951115.142872095,107,Linear,62.79516028223857,52.556333997120426,25.39607123918396,27.99397985027823,22.170688513989273,52.556333997120426,52.556333997120426,52.556333997120426
1774951603.655887271,1774951115.963617086,108,Linear,276.97053318684124,270.9596836478244,268.28401545923344,263.00014986650615,269.35893868063897,270.9596836478244,270.9596836478244,270.9596836478244
1774951605.705719714,1774951117.960064888,109,Linear,20.49010377192837,25.33627788816593,19.680076572191396,30.927425546139695,17.88080401741813,25.33627788816593,25.33627788816593,25.33627788816593
1774951610.304387476,1774951122.548969030,110,Linear,25.625402160679222,22.712780382244894,17.909540193384817,23.342909579685692,20.4471931299034,22.712780382244894,22.712780382244894,22.712780382244894
1774951614.924583812,1774951127.178117990,111,Linear,14.238022954841455,16.468571067086692,14.527620931190285,17.938383095665365,14.175185940280079,16.468571067086692,16.468571067086692,16.468571067086692
1774951617.508115933,1774951129.725522041,112,Linear,12.017033777746592,15.84490971033951,13.576909601802235,13.852411619641254,13.018002010080076,15.84490971033951,15.84490971033951,15.84490971033951
1774951619.906073436,1774951132.167778015,113,Linear,99.46196868373481,100.98859743662881,103.72022815972595,101.54118847171165,105.39227416013176,100.98859743662881,100.98859743662881,100.98859743662881
1774951621.790847009,1774951134.054914951,114,Linear,9.114574114257021,16.267080783931046,11.925102697160439,15.678154040082466,11.115207741304738,16.267080783931046,16.267080783931046,16.267080783931046
1774951625.664164240,1774951137.942904949,115,Linear,25.008028390586354,30.59081806883666,20.24667589782833,20.640618747034427,22.503068623502898,30.59081806883666,30.59081806883666,30.59081806883666
1774951627.239844493,1774951139.544620037,116,Linear,8.563477567130054,12.257090411444063,7.586679259630359,5.4408770280464696,6.49765888945613,12.257090411444063,12.257090411444063,12.257090411444063
1774951628.948101142,1774951141.271264076,117,Linear,20.237172792035206,18.688030860761707,20.47643015947462,18.817801193358846,19.970167754005157,18.688030860761707,18.688030860761707,18.688030860761707
1774951631.127179084,1774951143.478322029,118,Linear,51.612226658433286,54.36302023833327,55.379075308884,54.19783483277188,56.907845586937626,54.36302023833327,54.36302023833327,54.36302023833327
1774951631.665848528,1774951143.838687896,119,Radial Concentric,59.22422592073605,57.88109113484386,54.51311994003167,60.792422084391355,55.76260406100244,57.88109113484386,57.88109113484386,57.88109113484386
1774951634.183990792,1774951146.430794000,120,Radial Concentric,33.60423234355536,27.710871283702005,41.426440006189836,23.343655273194436,35.2003639222473,27.710871283702005,27.710871283702005,27.710871283702005
1774951637.200990986,1774951149.394336938,121,Radial Concentric,21.708391139171674,25.195753233354814,17.729126749333037,22.514663573471925,18.173358378133624,25.195753233354814,25.195753233354814,25.195753233354814
