timestamp,input_id,status,button_status,percent
timestamp,x,y,z
timestamp,LX,LY,RX,RY,LT,RT,DPAD_X,DPAD_Y,A,B,X,Y,LB,RB,LT,RT,BACK,START,LS,RS,UP,DOWN,LEFT,RIGHT
2024-08-07 17:49:56.721045,S1Y_-1,active,0,1.0
2024-08-07 17:49:56.721045,TR,inactive,0,0.0
2024-08-07 17:49:56.730246,0.4192173767089844,0.6718950907389323,1.0
2024-08-07 17:49:56.722507,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:56.759806,S1Y_-1,active,0,1.0
2024-08-07 17:49:56.759806,TR,inactive,0,0.0
2024-08-07 17:49:56.761219,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:56.778221,0.41740409851074217,0.6812260437011719,1.0
2024-08-07 17:49:56.808439,S1Y_-1,active,0,1.0
2024-08-07 17:49:56.808439,TR,inactive,0,0.0
2024-08-07 17:49:56.803516,0.41968116760253904,0.6794045003255208,1.0
2024-08-07 17:49:56.810593,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:56.824387,0.4184208679199219,0.6829556274414063,1.0
2024-08-07 17:49:56.848984,0.42166473388671877,0.6837867736816406,1.0
2024-08-07 17:49:56.874792,S1Y_-1,active,0,1.0
2024-08-07 17:49:56.874792,TR,inactive,0,0.0
2024-08-07 17:49:56.880950,0.4196479797363281,0.6863461303710937,1.0
2024-08-07 17:49:56.875970,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:56.906201,0.41939338684082034,0.6820650736490885,1.0
2024-08-07 17:49:56.941327,S1Y_-1,active,0,1.0
2024-08-07 17:49:56.941327,TR,inactive,0,0.0
2024-08-07 17:49:56.934915,0.42292137145996095,0.6868128967285156,1.0
2024-08-07 17:49:56.942633,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:56.968317,S1Y_-1,active,0,1.0
2024-08-07 17:49:56.968317,TR,inactive,0,0.0
2024-08-07 17:49:56.960638,0.41739463806152344,0.680703633626302,1.0
2024-08-07 17:49:56.969315,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:56.992540,0.4218296051025391,0.6928892008463542,1.0
2024-08-07 17:49:57.017014,S1Y_-1,active,0,1.0
2024-08-07 17:49:57.017014,TR,inactive,0,0.0
2024-08-07 17:49:57.030963,0.4233302307128906,0.6924982198079427,1.0
2024-08-07 17:49:57.018902,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:57.068129,0.41786094665527346,0.6948548889160157,1.0
2024-08-07 17:49:57.075498,S1Y_-1,active,0,1.0
2024-08-07 17:49:57.075498,TR,inactive,0,0.0
2024-08-07 17:49:57.093513,0.4177869415283203,0.7046404520670573,1.0
2024-08-07 17:49:57.076863,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:57.131876,S1Y_-1,active,0,1.0
2024-08-07 17:49:57.131876,TR,inactive,0,0.0
2024-08-07 17:49:57.127527,0.42201957702636717,0.6857655843098959,1.0
2024-08-07 17:49:57.130677,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:57.166415,0.4236964416503906,0.6986823018391927,1.0
2024-08-07 17:49:57.197056,S1Y_-1,active,0,1.0
2024-08-07 17:49:57.197056,TR,inactive,0,0.0
2024-08-07 17:49:57.192844,0.42341590881347657,0.6912113444010417,1.0
2024-08-07 17:49:57.195780,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:57.226159,0.4250292205810547,0.6958321126302084,1.0
2024-08-07 17:49:57.233783,S1Y_-1,active,0,1.0
2024-08-07 17:49:57.233783,TR,inactive,0,0.0
2024-08-07 17:49:57.235539,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:57.258622,0.3967456817626953,0.6995671590169271,1.0
2024-08-07 17:49:57.285819,S1Y_-1,active,0,0.8230116766666666
2024-08-07 17:49:57.285819,TR,inactive,0,0.17698832333333336
2024-08-07 17:49:57.290775,0.38511573791503906,0.6946035766601563,1.0
2024-08-07 17:49:57.286990,0.0,-0.8230116963386536,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:57.323718,0.37992752075195313,0.6986141967773437,1.0
2024-08-07 17:49:57.342453,S1Y_-1,active,0,0.6336899666666667
2024-08-07 17:49:57.342453,TR,inactive,0,0.3663100333333334
2024-08-07 17:49:57.343498,0.0,-0.6336899399757385,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:57.358777,0.38024749755859377,0.6964094543457031,1.0
2024-08-07 17:49:57.386266,S1Y_-1,inactive,0,0.4878961066666666
2024-08-07 17:49:57.386266,TR,active,0,0.5121038933333334
2024-08-07 17:49:57.391177,0.374986572265625,0.7002562967936198,1.0
2024-08-07 17:49:57.388473,0.0,0.0,0.0,0.0,0.0,0.5121039152145386,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:57.423920,0.38047782897949217,0.705676523844401,1.0
2024-08-07 17:49:57.440253,S1Y_-1,inactive,0,0.3072520866666666
2024-08-07 17:49:57.440253,TR,active,0,0.6927479133333334
